"screen_name","followers_count","text"
"rohitramm27",9,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"alshifachuran",60,"Happy World Ozone Day

https://t.co/lR2sqXmYID
https://t.co/aCRxUsH9BI

#worldozoneday #worldozoneday2020 #happyworldozoneday #corona #covi<U+0307>d19 #coronavirus #Alshifachuran #MFBherbal #Bellyfatproduct #Weightlossproduct #Weightloss #herbalproduct #Fatloser #Lossbellyfat https://t.co/8D5ltludGD"
"boredkangaroo",369,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"Chandru_VijayFC",799,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"lathaksjgd",773,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"prashhtrivedi",544,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"vishalbana",117,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"thananchjayanm",1368,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"Yogesh_Offl",1806,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"Cyberstani",20,"#COVID19
If indeed the virus was made in a Chinese lab, based on statistics, it seems to have been made with a sinister motive to cause havoc in BRICS (ex of C off course) countries.   What a way to 'kill' competition! #coronavirus #CoronavirusIndia #Corona #CoronavirusVaccine"
"Namrata80880458",2,"This picture best describes the coronviru condition in India. Stay safe.

#Corona #COVID<U+30FC>19 #coronavirus #MondayMotivaton https://t.co/fGivA5Fz9A"
"armybratspeaks",4871,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"simbusays",1809,"@pushpendrakum Who is this guy ? He is on #corona treatment ? He should take rest instead of thinking about #BTC or #CPH"
"HeIIOnWheels",120,"Old news. I hope it sticks this time. 
#CHIVID19 #WUVID29 #COVID19 #DEMVID19 #COVID1984 
#WuhanVirus #corona #MadeInChina https://t.co/8psNMXFBbR"
"shobhits89",388,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"Gajende91481067",1,"#CPFaridabad applauded #crime branch officials for solving over one hundred crimes against property cases in last 7 days. This is despite over 60% of around 300 men in the CB being infected with #corona, they are more belligerent than ever! @FBDPolice is extremely proud of them! https://t.co/cVQY0ZcsDe"
"JUNKFOOD91",24,"@Ask_Spectrum 
Sales representative from Spectrum visited my house around 6:30 PM today. Stay-at-home order was issued for Oahu and door to door sales should not be happening. Is spectrum aware of this or sales person is doing it on his sole decision. #hawaii #spectrum #corona"
"sathish_arrow",226,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"lpcmumbai",3,"How to approch the patient with liver mass know the details in the link or consult us online  https://t.co/m0eg9dVAyy

#OnlineDoctorConsultation #medical #doctors #surgery #corona #LPCMumbai https://t.co/PaIJUZpshs"
"gudiyamishra04",29793,"#Lifeline<U+2764><U+FE0F>
#Corona +ve
Worried about him<U+0001F613>"
"TheRenewALL",2661,"The virus has been created by the chinese government &amp; released on purpose?

Share

#StopGlobalism
#Brexit
#Nexit
#Grexit
#corona https://t.co/Sfj93ye6He"
"rashminiks",124,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"Beedamkartheek2",33,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"JodhpurPcr",9564,"In wake of rise of #COVID19 cases,
#DGP Sh. Bhupendra Singh, #RajasthanPolice urges people to follow #Corona norms.

He also requests people to #StaySafe from virus &amp; unnecessary penalties.

#togetheragainstcovid19
#coronavirus

@ashokgehlot51 @DIPRRajasthan @RajGovOfficial https://t.co/LgZVzdgbBX"
"AustinT74143794",60,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"BRamakr45801214",38,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"OnlyVijayism",2245,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"Roshi_2000",3417,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"saavy_m",422,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"Prateek8Dubey",135,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"sanjaiselvam201",5,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"Krish0009990",16,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"Burnol_Supplier",171,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"YrBestRealtor",123,"Bigger IS Better??? YOU bet it is!!!
Danny Gigena AND @HoblitDodge Hoblit Dodge Chrysler Jeep Ram will help YOU get EXACTLY what you WANT/NEED! #DreamsReallyDoComeTrue @1propertyhawk #truck #badass #cowboy #outdoors #corona #roadtrip #JustDoIt https://t.co/d3WdDe4mMC"
"PsFacilities",2,"Professional Sofa Dry Cleaners in Mohali, Best On-site sofa dry cleaner providing you professional sofa cleaning services in #Chandigarh, #Mohali, and #Panchkula.
#cleaning #clean #drycleaners #sofacleaning #clean #corona 
https://t.co/rjDaRKTpUw https://t.co/czWpOrrdKd"
"parthodas",164,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"ERMeCC",161,"New publication:
Can livestreamed concert provide the same feelings of collectivity that you get from standing in a crowded festival? With Colleagues, Julian Schaap and Michaël Berghman we delve into this question. #Corona #music #Livestream 
 https://t.co/cbKV9sQwnb"
"Kings55130442",29,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"walksmimi",63,"@colliemix @HelenORahilly Thanks but not #corona it was double pneumonia a few years ago. Ventilators are a last resort and v scary and the last place anyone would want to end up. He’s managing the type 1 very well! #WearAMask"
"GhosePramith",91,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"Mczu0zFGfSzEJns",60,"The coronavirus pandemic, the George Floyd protests, the economic crisis that has resulted from the pandemic, are all global events. The era of great empires is gone; now all the countries are interdependent, as are all the people.

#mondayquote #instaquote #wisdomquote #corona https://t.co/IJWrJUexoM"
"Ellen_elluh",103,"[Breaking] South Korea reports 113 more cases of new coronavirus, total now at 22,504. Death toll stays the same at 367 and number of recoveries rises by 432 to 19,310.
#COVID19 #Corona #Coronavirus #CoronavirusUpdate https://t.co/4c828eBASE"
"MrSanderzz",1217,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"ashishpathak211",10,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"rnels23",2385,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"Santhosh_vijay3",3075,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"RisingKashmir",158851,"#China #Corona #vaccine may be ready for #public in #November: #Official
RK Online Desk| 16 Sep 2020
https://t.co/snO3ZElQ1B"
"RisingKashmir",158851,"#Corona tally in #India crosses 50-lakh mark
RK Online Desk| 16 Sep 2020
https://t.co/StCI6n8BiL"
"CClancy43644154",19,"@TwigletM Not the best way to improve your business future. But then again she is hoping to get Lib pre-selection. Maybe she is so confident she doesn’t really wish to stay open  #auspol #Corona"
