"screen_name","followers_count","text"
"punarutthana",23439,"New medicine approved &amp; certified by #secularism - Cure for #Corona! 

Looks like audio is morphed &amp; not verifiable. https://t.co/6SxCdYfSUR"
"monika76071239",1,"Despite #corona, @FBDPolice everywhere on the job. Thanks to the #people of #Faridabad for their support and encouragement! https://t.co/Qj34uHfAzw"
"Ramkuma58777976",2,"Despite #corona, @FBDPolice everywhere on the job. Thanks to the #people of #Faridabad for their support and encouragement! https://t.co/Qj34uHfAzw"
"jitende69039041",3,"Despite #corona, @FBDPolice everywhere on the job. Thanks to the #people of #Faridabad for their support and encouragement! https://t.co/Qj34uHfAzw"
"Mallikarjun2891",113,"#Chennai #SOS #COVID19India
Need O+ve/O-ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At Rela Institute 
Contact 93840 53855
Via
@satishbabuv
#Bloodpointorg #Bloodmatters"
"AaPayson",824,"#Breaking: Four Israeli hospitals, including Jerusalem's two@main hospitals, Hadassa &amp; Shaarey Tzedek (plus Assuta Ashdod &amp; the Western Galilee Medical Center) can jo longer take in #corona patients. https://t.co/H15xpFgaiP"
"Samsathin",223,"#fake #sampling of #corona #test: A video of #Mathura’s CHC doctor giving more than 15 samples for Corona test for completing his sampling target goes viral. Health officials mark inquiry into the matter. @timesofindia @UPGovt @dmmathura7512 @myogiadityanath https://t.co/b044iinffd"
"WickedSmaaaht",1508,"#Breaking: Four Israeli hospitals, including Jerusalem's two@main hospitals, Hadassa &amp; Shaarey Tzedek (plus Assuta Ashdod &amp; the Western Galilee Medical Center) can jo longer take in #corona patients. https://t.co/H15xpFgaiP"
"Riyadenny",2654,". @BJP4Karnataka Govt is trying pass over 30 bills in 3 days citing #Corona. 
If they were not keen on discussing important bills on #LandReforms, #APMC, #Industries why call the assembly in the first place? For whose benefit are bills being passed without discussion?"
"IrenaVigar",619,"#Breaking: Four Israeli hospitals, including Jerusalem's two@main hospitals, Hadassa &amp; Shaarey Tzedek (plus Assuta Ashdod &amp; the Western Galilee Medical Center) can jo longer take in #corona patients. https://t.co/H15xpFgaiP"
"TexSandra210",4338,"#Breaking: Four Israeli hospitals, including Jerusalem's two@main hospitals, Hadassa &amp; Shaarey Tzedek (plus Assuta Ashdod &amp; the Western Galilee Medical Center) can jo longer take in #corona patients. https://t.co/H15xpFgaiP"
"jpanda576",137,"Dr. Sabuj Sahoo (Reader&amp; ex HOD) dept of Biotechnology, UTKAL UNIVERSITY passed away due to #Corona. Huge loss for me as well as Odisha Biotechnology Society.
#OmShanti 
Personally i know him, he was a very good person with a spl power to explain every doubt. Really a huge loss."
"sarfarazpirkhan",48,"#fake #sampling of #corona #test: A video of #Mathura’s CHC doctor giving more than 15 samples for Corona test for completing his sampling target goes viral. Health officials mark inquiry into the matter. @timesofindia @UPGovt @dmmathura7512 @myogiadityanath https://t.co/b044iinffd"
"YasinKhanSi2",4,"Despite #corona, @FBDPolice everywhere on the job. Thanks to the #people of #Faridabad for their support and encouragement! https://t.co/Qj34uHfAzw"
"ErnstWolthaus",427,"Dumbest student ever spotted on a US campus, I guess... #WT... #Corona https://t.co/c481JkCfgf"
"NaiduRagunath",226,". @BJP4Karnataka Govt is trying pass over 30 bills in 3 days citing #Corona. 
If they were not keen on discussing important bills on #LandReforms, #APMC, #Industries why call the assembly in the first place? For whose benefit are bills being passed without discussion?"
"bestfanreview",0,"Best Havells Exhaust Fan in India 2020-21 | Price | Review | Specifications
for more details click here: https://t.co/0CxY9asnhC
#corona #havells #havellsfan https://t.co/yiBEbujetn"
"andyroodaddyo",450,"@uksciencechief and @CMO_England didn't say there SHOULD be a #Lockdown2 but that if we carry on the way we are going there MAY be a need for another.
I trust scientists above politicians pretty much every time.
#GMB2020 #Corona #Covid_19"
"Monu32073462",0,"Despite #corona, @FBDPolice everywhere on the job. Thanks to the #people of #Faridabad for their support and encouragement! https://t.co/Qj34uHfAzw"
"umesh2654",0,"Despite #corona, @FBDPolice everywhere on the job. Thanks to the #people of #Faridabad for their support and encouragement! https://t.co/Qj34uHfAzw"
"Daddiek1",101,"#Breaking: Four Israeli hospitals, including Jerusalem's two@main hospitals, Hadassa &amp; Shaarey Tzedek (plus Assuta Ashdod &amp; the Western Galilee Medical Center) can jo longer take in #corona patients. https://t.co/H15xpFgaiP"
"Naveen75571262",2,"Despite #corona, @FBDPolice everywhere on the job. Thanks to the #people of #Faridabad for their support and encouragement! https://t.co/Qj34uHfAzw"
"RakshithC12",25,"#fake #sampling of #corona #test: A video of #Mathura’s CHC doctor giving more than 15 samples for Corona test for completing his sampling target goes viral. Health officials mark inquiry into the matter. @timesofindia @UPGovt @dmmathura7512 @myogiadityanath https://t.co/b044iinffd"
"the_miscreant1",37,"#UGC conducting #finalyearexams 

#corona #india https://t.co/GnS5lTtbap"
"gypsymc2",197,"#Breaking: Four Israeli hospitals, including Jerusalem's two@main hospitals, Hadassa &amp; Shaarey Tzedek (plus Assuta Ashdod &amp; the Western Galilee Medical Center) can jo longer take in #corona patients. https://t.co/H15xpFgaiP"
"Mpolymer",9523,"#Breaking: Four Israeli hospitals, including Jerusalem's two@main hospitals, Hadassa &amp; Shaarey Tzedek (plus Assuta Ashdod &amp; the Western Galilee Medical Center) can jo longer take in #corona patients. https://t.co/H15xpFgaiP"
"CSJJ2116",771,"#Breaking: Four Israeli hospitals, including Jerusalem's two@main hospitals, Hadassa &amp; Shaarey Tzedek (plus Assuta Ashdod &amp; the Western Galilee Medical Center) can jo longer take in #corona patients. https://t.co/H15xpFgaiP"
"STrimnell",656,"#Whitty #Covid_19 As usual Team Boris hide him away when there is bad news to deliver and only roll him out to tell people it is their ""patriotic duty"" to get back to the pub
#BorisJohnson #Corona #coronavirusbriefing #Lockdown2 #Covid #COVID__19 #coronavirusuk"
"Wells88R",168,"What are your current thoughts on Coronavirus? #Covid_19 #Corona #coronavirusuk #Covid19UK #Covid #Lockdown2"
"Rajeshlazyguy",487,"#fake #sampling of #corona #test: A video of #Mathura’s CHC doctor giving more than 15 samples for Corona test for completing his sampling target goes viral. Health officials mark inquiry into the matter. @timesofindia @UPGovt @dmmathura7512 @myogiadityanath https://t.co/b044iinffd"
"gulshan11147581",10,"Despite #corona, @FBDPolice everywhere on the job. Thanks to the #people of #Faridabad for their support and encouragement! https://t.co/Qj34uHfAzw"
"INCChittapur",1692,". @BJP4Karnataka Govt is trying pass over 30 bills in 3 days citing #Corona. 
If they were not keen on discussing important bills on #LandReforms, #APMC, #Industries why call the assembly in the first place? For whose benefit are bills being passed without discussion?"
"NareshD85664123",18,"Despite #corona, @FBDPolice everywhere on the job. Thanks to the #people of #Faridabad for their support and encouragement! https://t.co/Qj34uHfAzw"
"PrinceK55927264",2,"Despite #corona, @FBDPolice everywhere on the job. Thanks to the #people of #Faridabad for their support and encouragement! https://t.co/Qj34uHfAzw"
"NRaywal",2,"Despite #corona, @FBDPolice everywhere on the job. Thanks to the #people of #Faridabad for their support and encouragement! https://t.co/Qj34uHfAzw"
"DrTahirZaidi",12246,"#fake #sampling of #corona #test: A video of #Mathura’s CHC doctor giving more than 15 samples for Corona test for completing his sampling target goes viral. Health officials mark inquiry into the matter. @timesofindia @UPGovt @dmmathura7512 @myogiadityanath https://t.co/b044iinffd"
"sandeepku3325",1,"Despite #corona, @FBDPolice everywhere on the job. Thanks to the #people of #Faridabad for their support and encouragement! https://t.co/Qj34uHfAzw"
"babsben",3701,"#Breaking: Four Israeli hospitals, including Jerusalem's two@main hospitals, Hadassa &amp; Shaarey Tzedek (plus Assuta Ashdod &amp; the Western Galilee Medical Center) can jo longer take in #corona patients. https://t.co/H15xpFgaiP"
"AdiraiBahar",70,"#fake #sampling of #corona #test: A video of #Mathura’s CHC doctor giving more than 15 samples for Corona test for completing his sampling target goes viral. Health officials mark inquiry into the matter. @timesofindia @UPGovt @dmmathura7512 @myogiadityanath https://t.co/b044iinffd"
"Parteek0000",0,"Despite #corona, @FBDPolice everywhere on the job. Thanks to the #people of #Faridabad for their support and encouragement! https://t.co/Qj34uHfAzw"
"ImranSaeedKhan1",2422,"Not there yet!
#Corona #HerdImmunity #Pakistan https://t.co/fPBWo3GhSZ"
"elyas_esma",18,"Don’t wait for extraordinary opportunities. Seize common occasions and make them great.
Orison Swett Marden
#Trending #extraordinary #Corona"
"Budzmutti",3028,"#Breaking: Four Israeli hospitals, including Jerusalem's two@main hospitals, Hadassa &amp; Shaarey Tzedek (plus Assuta Ashdod &amp; the Western Galilee Medical Center) can jo longer take in #corona patients. https://t.co/H15xpFgaiP"
"b1e56df9ce6549f",4887,"#Breaking: Four Israeli hospitals, including Jerusalem's two@main hospitals, Hadassa &amp; Shaarey Tzedek (plus Assuta Ashdod &amp; the Western Galilee Medical Center) can jo longer take in #corona patients. https://t.co/H15xpFgaiP"
"salambushra",1811,"Not there yet!
#Corona #HerdImmunity #Pakistan https://t.co/fPBWo3GhSZ"
"Pankaj34154817",2,"Despite #corona, @FBDPolice everywhere on the job. Thanks to the #people of #Faridabad for their support and encouragement! https://t.co/Qj34uHfAzw"
"TeenDre19714674",1,"Make optimistic friends who are individuals that are hopeful and never discredit you with their feelings.

#teen #dream #teendream #corona #virus #coronavid19 #coronavirus #stay #stayhome #stayhealthy #staystrong #staysafe https://t.co/0nvwfQ5hM5"
"SuperSud9",1473,"#fake #sampling of #corona #test: A video of #Mathura’s CHC doctor giving more than 15 samples for Corona test for completing his sampling target goes viral. Health officials mark inquiry into the matter. @timesofindia @UPGovt @dmmathura7512 @myogiadityanath https://t.co/b044iinffd"
"DianeEugenio",342,"#Breaking: Four Israeli hospitals, including Jerusalem's two@main hospitals, Hadassa &amp; Shaarey Tzedek (plus Assuta Ashdod &amp; the Western Galilee Medical Center) can jo longer take in #corona patients. https://t.co/H15xpFgaiP"
"bren_fieldX",237,"#Breaking: Four Israeli hospitals, including Jerusalem's two@main hospitals, Hadassa &amp; Shaarey Tzedek (plus Assuta Ashdod &amp; the Western Galilee Medical Center) can jo longer take in #corona patients. https://t.co/H15xpFgaiP"
"ABhakre",75,"#fake #sampling of #corona #test: A video of #Mathura’s CHC doctor giving more than 15 samples for Corona test for completing his sampling target goes viral. Health officials mark inquiry into the matter. @timesofindia @UPGovt @dmmathura7512 @myogiadityanath https://t.co/b044iinffd"
"pdacosta",138959,"#Breaking: Four Israeli hospitals, including Jerusalem's two@main hospitals, Hadassa &amp; Shaarey Tzedek (plus Assuta Ashdod &amp; the Western Galilee Medical Center) can jo longer take in #corona patients. https://t.co/H15xpFgaiP"
"lawprashant",241,"Therefore, if you don't want to kave Parisian conditions where we all have to wear a mask outside, then please: 1.) Wear your mask, 2.) Wash your hands, 3.) Keep your distance and be considerate. It's not too much to ask. /END #coronavirus #Corona"
"lawprashant",241,"If people don't want to be reasonable, despite many appeals to common sense since March, this is what happens. We Germans have it very good in this pandemic - but some people clearly put their selfishness and sense of convenience ahead of others' health. #Corona #coronavirus /1 https://t.co/jpXGSfOPCs"
"MoniqueBader1",786,"Who am I to judge?
#Covid_19 #SARSCoV2 #coronavirus #Corona https://t.co/BPLePuVtr6"
"jessealordiah",3414,"<U+26A0><U+FE0F>Day II...ameen - ROLLY<U+26A0><U+FE0F> Officially drops WED.23.Sept.2020...lets fucking gooo<U+0001F525><U+0001F525><U+0001F525><U+0001F3B5><U+0001F3B6>@tkaymusiq x @jessealordiah x @kingovahflo x @collinshezzo #ameenrolly #rollex #hiphop #naijamusic #naijahiphop #live #liveperformance #concert #liveconcert #shodement #music #rona #corona https://t.co/BwUXMFZrVQ"
"chrisland66",17,"885,000 new cases and 14,600 more deaths since Friday. #Corona #coronavirus #CoronavirusPandemic #Covid_19 #Covid #COVID<U+30FC>19 https://t.co/GQqXW3Re9z"
"Shoovanista",1110,"#Breaking: Four Israeli hospitals, including Jerusalem's two@main hospitals, Hadassa &amp; Shaarey Tzedek (plus Assuta Ashdod &amp; the Western Galilee Medical Center) can jo longer take in #corona patients. https://t.co/H15xpFgaiP"
"SandraBridges1",4107,"#Breaking: Four Israeli hospitals, including Jerusalem's two@main hospitals, Hadassa &amp; Shaarey Tzedek (plus Assuta Ashdod &amp; the Western Galilee Medical Center) can jo longer take in #corona patients. https://t.co/H15xpFgaiP"
"shru777",430,"#Breaking: Four Israeli hospitals, including Jerusalem's two@main hospitals, Hadassa &amp; Shaarey Tzedek (plus Assuta Ashdod &amp; the Western Galilee Medical Center) can jo longer take in #corona patients. https://t.co/H15xpFgaiP"
"Dr_Kaushal_",261,"Global Covid-19 70% same genome is same , one vaccine may work for all countries : CCMB #Vaccine #News #Corona https://t.co/cVayTpMnX7"
"ajitkshama",135,"@PMOIndia Help muscular dystrophy patient in India by starting clinical trials supporting doctors who want to work on this 100%fatal disease . otherwise many children will die in their teenage. This disease is more dangerous than #corona"
"runswithwaves",1715,"#Breaking: Four Israeli hospitals, including Jerusalem's two@main hospitals, Hadassa &amp; Shaarey Tzedek (plus Assuta Ashdod &amp; the Western Galilee Medical Center) can jo longer take in #corona patients. https://t.co/H15xpFgaiP"
"rich_777497",100,"#Covid_19 #Corona #coronavirus 

Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms daily, even if you feel well <U+0001F64F>. Download the app https://t.co/DvT9upHSm7"
"babliyadav1995",0,"Despite #corona, @FBDPolice everywhere on the job. Thanks to the #people of #Faridabad for their support and encouragement! https://t.co/Qj34uHfAzw"
"SIMaya53524736",13,"Despite #corona, @FBDPolice everywhere on the job. Thanks to the #people of #Faridabad for their support and encouragement! https://t.co/Qj34uHfAzw"
"DineshY45830017",16,"Despite #corona, @FBDPolice everywhere on the job. Thanks to the #people of #Faridabad for their support and encouragement! https://t.co/Qj34uHfAzw"
"ADxWise",29,"Please read - how is this responsible for a college to act during current #Covid_19 #Corona #coronavirus situation?

@BBCNews @BBCEssex @essexlive @itvanglia @piersmorgan @EssexPoliceUK @JonathanPieNews @GMB @mrjamesob @willquince @TheGazette @Colchesterviews @LBCNews @LBC https://t.co/2ChU3Bn1MQ"
"miazhar",116,"#fake #sampling of #corona #test: A video of #Mathura’s CHC doctor giving more than 15 samples for Corona test for completing his sampling target goes viral. Health officials mark inquiry into the matter. @timesofindia @UPGovt @dmmathura7512 @myogiadityanath https://t.co/b044iinffd"
"FreeCyano",211,"Beyond #corona: an anthology and on-line book launch on #research perspectives on the #post-pandemic world. https://t.co/DhngsUMxko"
"MAHAVEE95455250",0,"Despite #corona, @FBDPolice everywhere on the job. Thanks to the #people of #Faridabad for their support and encouragement! https://t.co/Qj34uHfAzw"
"JinaduOladimeji",487,"They have been told they can by government how can we all not see that tho? #Corona #Covid19UK https://t.co/i0uWT8RIdi"
"TitusCT24",353,"#Breaking: Four Israeli hospitals, including Jerusalem's two@main hospitals, Hadassa &amp; Shaarey Tzedek (plus Assuta Ashdod &amp; the Western Galilee Medical Center) can jo longer take in #corona patients. https://t.co/H15xpFgaiP"
